YEAR,DOY,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,QV2M,WS2M
2013,296,0.0,25.08,12.8,17.96,7.14,1.75
2013,297,0.0,27.03,14.01,18.83,6.77,2.16
2013,298,0.3,23.3,12.73,17.17,6.53,1.91
2013,299,10.84,19.33,11.16,14.33,9.22,1.47
2013,300,3.45,24.85,10.42,16.58,6.77,2.44
2013,301,0.0,26.79,13.32,18.69,5.68,2.44
2013,302,0.0,23.15,8.47,15.44,6.71,1.73
2013,303,0.0,18.23,6.35,11.1,4.7,1.16
2013,304,0.0,22.06,5.01,11.94,3.85,1.59
2013,305,0.0,23.84,7.63,13.98,3.42,1.48
2013,306,0.0,25.64,7.35,15.55,3.42,1.98
2013,307,0.0,22.94,11.67,16.47,5.19,1.38
2013,308,0.0,22.01,10.3,14.71,6.96,1.83
2013,309,0.0,22.45,9.63,14.88,7.69,1.45
2013,310,0.0,26.7,10.76,16.99,6.9,1.49
2013,311,0.01,24.92,11.4,16.47,7.2,1.48
2013,312,0.0,21.19,11.11,14.51,7.57,1.34
2013,313,0.03,20.37,8.06,13.14,7.39,1.73
2013,314,0.0,22.87,7.97,13.78,5.19,1.64
2013,315,0.0,25.29,7.85,14.98,4.21,1.75
2013,316,0.0,24.13,11.96,16.79,5.68,1.48
2013,317,0.0,23.98,10.7,15.76,6.41,1.57
2013,318,0.0,21.8,9.33,14.22,5.68,1.91
2013,319,0.0,21.86,6.83,13.15,4.94,2.37
2013,320,6.06,13.35,3.9,7.96,5.19,2.11
2013,321,3.06,9.4,1.88,4.89,4.52,2.14
2013,322,9.2,7.61,2.41,5.36,5.55,3.98
2013,323,10.55,12.58,7.24,8.9,6.84,2.84
2013,324,1.41,13.21,5.88,8.61,6.23,1.38
2013,325,0.09,16.21,2.64,8.19,4.82,1.62
2013,326,11.5,11.45,5.3,9.11,6.47,3.34
2013,327,39.79,15.88,9.58,12.16,9.09,3.43
2013,328,24.41,14.6,6.15,11.01,8.18,2.51
2013,329,0.6,14.65,2.62,7.55,5.07,1.66
2013,330,0.0,16.12,1.1,7.28,3.36,1.91
2013,331,0.0,14.45,1.36,6.96,3.85,1.84
2013,332,0.24,14.23,4.58,8.42,5.0,1.56
2013,333,4.91,15.11,5.6,9.01,5.62,1.33
2013,334,0.0,16.05,3.82,8.3,4.82,1.62
2013,335,1.41,11.15,1.05,4.89,4.58,1.73
2013,336,0.0,15.83,0.58,6.67,3.66,1.91
2013,337,0.0,16.55,1.76,7.38,3.6,1.4
2013,338,0.0,16.39,1.69,7.98,3.54,1.48
2013,339,0.02,17.44,2.84,8.92,4.64,1.28
2013,340,0.0,18.8,3.94,10.15,4.64,1.7
2013,341,0.0,16.29,5.43,9.51,4.82,1.59
2013,342,0.0,15.8,3.08,8.51,4.15,1.45
2013,343,0.0,16.54,1.18,7.6,3.66,1.45
2013,344,0.0,18.88,2.22,8.74,3.66,1.57
2013,345,0.0,18.76,5.01,10.48,3.97,2.4
2013,346,0.0,19.56,5.48,10.73,4.64,1.71
2013,347,0.26,16.15,6.96,10.55,5.55,1.25
2013,348,0.09,17.79,5.28,9.97,6.1,1.23
2013,349,0.0,18.51,5.18,10.34,5.37,1.72
2013,350,0.0,17.19,6.85,10.37,5.25,1.64
2013,351,1.2,11.05,5.93,7.82,6.35,1.76
2013,352,0.04,14.6,3.5,8.07,5.8,1.32
2013,353,7.84,15.19,3.91,8.94,5.92,2.84
2013,354,4.06,8.22,-0.17,4.2,4.46,2.96
2013,355,0.21,12.49,-1.54,4.28,4.46,2.25
2013,356,0.03,16.46,1.17,6.94,4.39,1.9
2013,357,0.0,15.08,2.05,7.08,4.33,1.55
2013,358,0.0,15.35,2.17,7.38,3.97,3.2
2013,359,15.93,11.92,5.52,8.61,5.98,6.04
2013,360,7.58,13.92,6.58,10.06,7.81,2.66
2013,361,0.03,17.9,3.67,9.39,6.41,1.68
2013,362,6.73,10.75,3.58,6.98,6.47,2.23
2013,363,0.39,10.87,-0.85,4.13,3.97,1.55
2013,364,0.0,16.41,-1.49,5.79,2.75,1.82
2013,365,0.0,14.34,1.38,7.09,2.81,1.55
2014,1,0.0,16.73,0.48,7.65,2.87,1.56
2014,2,0.0,16.69,3.76,8.68,4.15,1.61
2014,3,0.0,18.46,4.18,10.19,4.76,1.27
2014,4,0.13,16.08,3.98,9.59,6.23,1.86
2014,5,0.0,19.03,3.99,9.92,5.43,1.4
2014,6,0.0,18.87,4.19,9.93,4.27,1.98
2014,7,0.0,20.68,3.55,10.65,3.48,1.78
2014,8,0.0,21.58,4.31,11.18,3.72,1.53
2014,9,0.0,20.37,6.86,11.43,4.39,2.03
2014,10,11.1,16.43,6.16,9.55,5.13,2.48
2014,11,2.12,11.52,4.19,7.65,6.29,1.46
2014,12,0.0,17.73,2.8,8.9,5.25,1.35
2014,13,5.12,13.87,4.29,8.25,5.55,2.1
2014,14,0.78,11.12,3.35,6.34,5.43,1.41
2014,15,0.01,16.56,2.73,8.17,5.92,1.04
2014,16,1.12,12.33,5.25,8.05,6.1,1.7
2014,17,7.39,9.66,3.67,6.76,6.04,3.16
2014,18,12.71,5.9,4.27,4.92,5.68,4.12
2014,19,34.56,9.26,4.28,6.44,6.1,5.08
2014,20,0.64,10.76,1.65,5.4,5.31,0.92
2014,21,0.03,13.11,2.01,6.03,4.52,1.04
2014,22,10.96,6.52,2.15,5.01,5.19,2.02
2014,23,4.91,9.37,0.91,5.3,5.25,1.72
2014,24,0.03,13.93,-1.18,5.01,3.91,1.74
2014,25,0.01,14.06,3.11,7.26,5.07,1.21
2014,26,0.03,19.05,4.29,9.69,5.8,1.34
2014,27,3.35,15.66,3.73,9.1,6.35,1.71
2014,28,1.91,12.84,2.58,7.4,5.68,1.51
2014,29,27.61,5.52,1.62,3.61,5.25,2.93
2014,30,12.69,6.65,1.96,3.83,4.94,2.98
2014,31,20.97,6.76,3.71,5.3,5.98,2.39
2014,32,8.32,8.48,5.51,7.05,6.71,2.72
2014,33,0.83,14.74,2.89,7.67,5.8,1.13
2014,34,1.27,13.19,1.48,6.86,5.62,1.88
2014,35,1.3,14.7,5.22,8.65,6.16,1.81
2014,36,0.0,17.56,4.29,9.8,5.19,2.15
2014,37,5.61,19.54,4.73,10.68,5.49,2.98
2014,38,7.41,14.22,4.05,8.13,5.13,1.32
2014,39,0.0,15.76,2.77,7.95,4.33,2.06
2014,40,7.21,16.67,4.28,9.95,5.37,3.38
2014,41,7.25,9.75,1.11,5.77,5.19,3.98
2014,42,0.02,14.25,-1.42,5.69,3.66,1.77
2014,43,0.12,16.15,3.55,9.12,5.98,1.57
2014,44,0.0,20.03,5.74,11.38,5.68,1.29
2014,45,0.0,20.4,6.01,11.9,5.31,2.36
2014,46,2.04,18.7,5.55,10.93,5.74,1.99
2014,47,2.07,15.55,4.89,8.14,5.74,2.38
2014,48,5.42,11.0,2.98,6.15,4.82,1.23
2014,49,9.5,9.69,3.6,5.73,5.62,2.23
2014,50,3.97,11.63,3.05,6.05,5.31,1.77
2014,51,0.03,16.19,-0.45,6.98,4.27,1.4
2014,52,1.35,15.77,2.83,8.43,5.19,1.82
2014,53,0.39,15.83,4.03,8.11,4.7,2.02
2014,54,0.0,19.44,4.58,10.8,5.0,2.67
2014,55,4.81,9.81,4.28,7.12,6.16,2.41
2014,56,0.08,14.44,2.16,7.31,5.25,1.56
2014,57,0.07,15.39,2.65,7.72,5.0,1.74
2014,58,0.0,14.71,1.03,7.01,4.21,1.71
2014,59,0.06,16.4,2.77,9.04,5.8,1.51
2014,60,4.16,12.8,3.73,8.71,6.84,2.7
2014,61,7.2,12.86,7.93,9.67,7.87,3.48
2014,62,1.66,13.93,5.76,9.17,7.02,2.35
2014,63,0.04,14.76,3.12,7.73,5.31,1.45
2014,64,0.01,16.54,3.18,8.64,5.68,1.9
2014,65,0.0,23.35,3.09,12.08,5.0,1.69
2014,66,0.0,25.16,5.62,14.52,4.88,1.45
2014,67,0.02,25.66,8.7,16.38,6.1,1.68
2014,68,2.08,17.33,10.17,12.98,7.81,1.62
2014,69,0.13,22.73,8.32,14.33,5.37,1.62
2014,70,0.04,19.41,6.55,12.48,5.25,1.8
2014,71,4.18,13.62,5.53,9.4,5.98,1.6
2014,72,1.98,14.94,3.44,8.48,5.37,1.39
2014,73,2.07,14.36,3.43,8.24,5.0,1.35
2014,74,0.0,18.42,2.72,9.54,4.64,1.99
2014,75,0.0,20.21,3.26,11.59,4.33,1.8
2014,76,0.0,21.68,4.7,12.68,4.7,1.88
2014,77,0.2,17.19,7.98,12.2,5.8,1.89
2014,78,0.03,20.13,5.73,12.64,5.92,1.73
2014,79,2.2,16.02,7.98,11.37,6.53,1.37
2014,80,0.07,19.99,5.68,11.63,6.23,1.54
2014,81,0.0,18.28,6.75,11.08,6.16,1.3
2014,82,0.21,18.63,5.48,10.93,6.59,1.56
2014,83,0.0,21.22,6.43,12.2,5.0,1.66
2014,84,0.01,19.55,5.03,10.85,4.76,1.88
2014,85,0.48,13.0,2.76,7.07,5.37,2.38
2014,86,0.01,16.12,0.78,8.03,4.58,1.56
2014,87,12.19,13.23,2.35,6.87,5.37,2.91
2014,88,7.19,9.14,0.91,4.97,5.31,2.63
2014,89,1.48,16.42,4.36,9.17,5.55,2.38
2014,90,0.0,19.3,2.75,10.56,4.94,1.88
2014,91,0.62,20.51,5.19,12.25,5.55,2.01
2014,92,17.45,11.07,5.75,8.59,6.47,3.79
2014,93,15.94,10.94,4.11,6.72,5.86,4.32
2014,94,0.1,17.97,4.15,10.05,5.31,1.41
2014,95,0.0,22.89,7.12,14.3,6.41,1.98
2014,96,0.0,26.02,7.82,16.2,6.1,1.56
2014,97,0.0,27.83,9.05,17.83,5.92,1.55
2014,98,0.03,28.98,10.73,19.4,6.47,1.64
2014,99,0.02,28.49,12.31,20.66,7.63,1.62
2014,100,0.0,26.76,14.72,21.68,7.2,1.08
2014,101,0.0,27.49,15.74,20.51,8.42,1.3
2014,102,0.0,26.26,11.18,17.93,7.69,2.24
2014,103,0.0,27.69,10.75,18.53,6.1,1.38
2014,104,0.01,27.05,13.23,19.11,7.51,1.59
2014,105,0.07,24.19,10.51,16.58,8.61,1.75
2014,106,0.24,25.41,10.29,16.53,8.79,2.04
2014,107,0.0,26.33,10.72,17.67,8.67,1.51
2014,108,0.85,24.32,11.48,16.97,9.58,1.46
2014,109,0.06,18.83,7.89,13.9,8.54,1.76
2014,110,0.88,18.94,6.94,12.55,6.96,3.66
2014,111,4.26,15.02,7.65,10.52,6.96,3.91
2014,112,0.81,19.51,7.08,12.11,6.65,2.09
2014,113,0.0,23.29,8.11,14.98,6.59,1.52
2014,114,0.07,22.26,9.68,14.65,7.08,2.12
2014,115,0.01,21.75,6.03,13.16,5.92,1.95
2014,116,0.0,24.88,7.3,15.69,5.98,2.12
2014,117,0.0,25.05,9.83,16.91,7.08,1.91
2014,118,0.0,27.27,10.01,18.18,6.71,1.81
2014,119,0.0,26.9,12.1,18.59,7.08,1.84
2014,120,0.0,28.55,11.97,19.76,7.39,1.99
2014,121,0.0,27.38,12.73,19.35,7.57,1.85
2014,122,0.0,30.24,12.05,21.23,7.93,2.0
2014,123,0.0,28.64,14.02,20.59,8.3,1.84
2014,124,0.0,29.6,12.78,20.83,7.87,1.72
2014,125,0.0,31.02,13.4,22.46,7.93,1.66
2014,126,0.14,32.21,16.41,23.8,8.85,1.71
2014,127,0.01,29.92,16.31,22.01,10.56,1.21
2014,128,0.38,28.65,15.84,21.47,9.89,1.68
2014,129,0.0,28.25,14.01,20.56,8.73,1.56
2014,130,0.02,30.57,14.01,22.02,8.91,1.59
2014,131,0.0,31.7,16.78,23.26,8.85,1.63
2014,132,0.0,33.71,15.87,24.56,7.75,2.15
2014,133,0.01,33.39,19.05,25.4,8.3,2.04
2014,134,0.02,35.23,17.51,26.28,8.36,1.98
2014,135,0.04,33.9,18.97,25.92,9.83,2.31
2014,136,1.26,30.37,14.58,22.21,9.58,2.56
2014,137,0.56,24.48,11.13,17.47,8.0,2.1
2014,138,0.66,25.6,10.19,17.69,7.63,1.66
2014,139,0.06,25.65,10.51,17.68,7.87,2.42
2014,140,0.02,24.01,11.57,16.45,7.81,2.88
2014,141,2.48,19.12,9.66,13.53,7.57,4.07
2014,142,0.87,20.69,9.05,13.74,6.77,2.16
2014,143,0.23,21.55,8.61,13.98,6.53,2.31
2014,144,2.72,18.55,8.37,12.55,7.14,2.05
2014,145,0.01,22.55,8.43,14.39,6.35,2.02
2014,146,0.0,23.33,8.62,15.15,6.71,2.31
2014,147,0.0,22.01,7.94,14.27,6.23,2.06
2014,148,0.0,23.48,7.91,15.41,7.2,1.96
2014,149,0.0,26.4,10.61,17.95,7.87,1.91
2014,150,0.0,28.01,12.05,19.29,7.32,2.01
2014,151,0.0,27.12,11.66,18.77,6.84,2.25
2014,152,0.45,23.23,10.33,16.38,7.63,2.34
2014,153,0.0,25.58,9.28,17.38,6.23,2.78
2014,154,0.0,28.93,10.08,19.5,5.86,2.1
2014,155,0.0,29.15,12.62,20.3,6.53,1.84
2014,156,0.0,26.29,14.71,21.04,8.0,1.67
2014,157,0.0,29.78,14.05,20.91,8.36,2.49
2014,158,0.0,27.82,12.97,19.31,9.16,2.13
2014,159,0.0,27.64,12.82,19.4,9.03,2.38
2014,160,0.0,25.53,12.21,17.8,8.42,2.6
2014,161,0.29,27.47,10.63,18.2,8.24,2.7
2014,162,0.81,30.09,15.41,22.35,9.09,3.48
2014,163,0.81,31.42,17.25,24.01,8.61,2.2
2014,164,0.02,34.34,17.71,25.98,8.24,2.04
2014,165,0.0,34.73,17.01,25.68,7.45,2.23
2014,166,0.03,32.39,16.21,23.52,7.81,2.36
2014,167,0.7,28.69,15.76,21.75,9.77,1.83
2014,168,0.29,29.53,14.89,21.63,10.01,1.76
2014,169,0.58,31.34,14.45,22.21,9.7,2.31
2014,170,0.26,28.55,14.08,20.25,10.07,2.52
2014,171,1.66,25.66,13.22,18.88,9.77,2.16
2014,172,0.3,27.51,12.5,19.19,8.61,2.07
2014,173,1.36,26.53,13.41,18.79,9.28,2.03
2014,174,1.92,26.26,12.96,18.85,8.73,2.16
2014,175,0.61,22.58,12.46,16.69,8.48,3.31
2014,176,0.03,24.12,11.71,17.3,8.54,2.09
2014,177,0.0,29.37,12.16,20.19,8.24,1.87
2014,178,0.0,33.48,14.15,23.48,8.06,2.0
2014,179,0.0,32.06,16.63,23.48,8.61,1.97
2014,180,0.0,30.87,14.76,22.06,7.93,1.84
2014,181,0.0,32.83,16.75,23.88,6.04,1.84
2014,182,0.0,30.84,14.62,22.14,6.1,2.09
2014,183,0.18,25.02,11.65,17.38,7.93,2.21
2014,184,0.0,26.6,10.94,17.88,7.2,1.78
2014,185,0.0,31.42,12.46,21.4,7.02,1.98
2014,186,0.0,32.26,16.19,23.33,7.39,2.05
2014,187,0.01,28.05,13.15,19.65,8.06,2.34
2014,188,0.02,28.9,12.43,20.06,8.91,2.73
2014,189,0.0,35.12,14.89,25.24,8.12,2.25
2014,190,0.0,37.99,21.1,28.76,7.63,2.02
2014,191,0.0,36.59,21.34,28.19,6.47,2.13
2014,192,0.62,31.69,17.84,25.65,7.81,2.1
2014,193,0.33,31.76,18.37,24.26,9.64,2.21
2014,194,1.1,32.41,17.15,24.48,9.09,2.23
2014,195,0.07,36.16,17.65,26.54,8.67,2.11
2014,196,0.04,39.3,19.75,29.36,8.24,2.14
2014,197,0.0,39.62,22.58,30.61,8.42,2.82
2014,198,0.08,39.69,23.85,30.87,9.4,2.09
2014,199,0.08,36.91,20.6,28.15,10.44,2.26
2014,200,0.01,32.87,18.01,24.62,8.79,2.17
2014,201,0.0,31.07,15.9,22.63,8.18,2.0
2014,202,0.0,34.42,15.88,24.9,6.65,2.02
2014,203,0.0,37.16,18.26,27.26,6.53,2.14
2014,204,0.0,34.15,18.81,25.87,8.61,2.29
2014,205,0.0,31.26,16.65,23.32,9.34,2.31
2014,206,0.0,32.06,15.54,23.15,9.4,2.3
2014,207,0.0,34.01,16.05,24.4,9.03,2.26
2014,208,0.0,34.12,17.54,24.93,9.34,2.2
2014,209,0.0,33.22,17.33,24.4,9.34,2.24
2014,210,0.0,33.16,16.81,24.09,8.18,1.99
2014,211,0.0,34.01,17.59,25.06,7.69,2.26
2014,212,0.0,34.12,17.37,24.72,8.0,1.99
2014,213,0.0,30.1,14.33,21.3,8.18,2.62
2014,214,0.0,29.33,14.39,20.63,8.54,2.48
2014,215,0.0,32.8,14.37,23.04,7.87,2.34
2014,216,0.0,34.04,17.55,25.04,8.48,1.97
2014,217,0.0,36.25,18.88,27.19,7.39,2.03
2014,218,0.0,35.18,19.44,26.93,6.47,2.04
2014,219,0.0,36.12,18.12,26.62,5.86,2.05
2014,220,0.03,34.38,20.09,26.37,7.51,2.3
2014,221,0.0,34.69,18.87,26.05,8.79,2.27
2014,222,0.0,34.99,18.92,26.29,8.54,2.22
2014,223,0.0,35.42,19.15,26.38,8.42,2.05
2014,224,0.0,34.7,18.76,25.76,7.87,2.02
2014,225,0.0,34.69,17.46,25.33,6.96,2.39
2014,226,0.0,35.55,18.01,26.24,6.47,2.04
2014,227,0.0,37.71,20.71,27.94,6.04,2.01
2014,228,0.0,37.24,19.61,27.82,5.8,1.97
2014,229,0.0,41.26,20.99,30.54,6.1,2.6
2014,230,0.0,37.54,21.4,28.48,7.57,2.52
2014,231,0.21,33.74,19.76,25.52,9.22,2.35
2014,232,0.0,35.12,18.75,26.25,6.04,2.07
2014,233,0.0,36.0,20.46,27.2,5.37,1.97
2014,234,0.04,32.42,18.34,24.42,7.02,2.05
2014,235,0.0,33.27,17.22,24.49,7.32,2.21
2014,236,0.0,36.67,18.36,27.34,7.69,2.02
2014,237,0.0,39.44,22.55,30.15,7.81,2.3
2014,238,0.08,38.51,22.9,30.05,7.32,2.09
2014,239,0.82,38.81,24.12,30.19,8.73,2.56
2014,240,0.06,35.16,23.02,28.25,8.12,2.37
2014,241,1.43,37.18,22.12,28.65,8.79,2.51
2014,242,0.25,34.79,20.55,27.06,9.03,2.45
2014,243,0.34,36.33,19.22,27.58,9.22,2.0
2014,244,0.0,38.18,20.8,28.69,8.42,2.51
2014,245,0.11,36.94,21.03,27.82,9.16,2.38
2014,246,0.02,34.44,19.86,26.71,9.7,2.04
2014,247,0.21,34.22,19.76,26.1,9.16,1.78
2014,248,0.0,34.49,18.79,25.59,8.48,2.29
2014,249,0.0,33.43,17.49,24.32,7.26,2.2
2014,250,0.04,30.92,16.81,22.76,8.61,2.23
2014,251,0.0,31.71,15.77,22.7,9.4,2.18
2014,252,0.0,32.3,16.62,23.34,10.07,2.04
2014,253,0.0,32.96,17.42,24.01,9.09,2.28
2014,254,0.0,31.55,16.48,23.12,7.75,2.2
2014,255,0.0,31.94,17.12,23.66,7.14,2.24
2014,256,0.0,33.83,18.15,25.34,7.51,2.38
2014,257,0.0,32.01,17.87,24.14,8.54,2.6
2014,258,0.0,32.98,16.95,24.46,8.12,3.51
2014,259,0.0,30.45,18.12,24.04,8.36,3.52
2014,260,0.13,27.93,17.26,21.41,10.25,3.18
2014,261,0.18,25.74,15.97,19.8,9.77,2.23
2014,262,0.03,24.28,15.08,18.8,9.34,1.56
2014,263,0.58,28.66,16.19,21.39,8.36,1.62
2014,264,8.82,28.18,17.18,21.08,10.56,2.59
2014,265,1.12,24.3,14.45,18.83,9.4,2.1
2014,266,0.02,25.62,14.1,18.62,8.36,2.05
2014,267,0.01,26.15,11.95,18.43,8.36,1.95
2014,268,0.0,25.97,13.65,18.47,8.42,1.72
2014,269,0.28,22.87,13.48,17.59,8.67,0.73
2014,270,1.74,26.55,14.58,19.13,9.03,1.81
2014,271,1.73,24.01,14.12,17.93,10.19,1.74
2014,272,3.69,24.08,13.67,17.72,10.38,1.83
2014,273,0.92,31.64,12.47,21.19,9.28,1.61
2014,274,0.04,31.05,18.44,22.98,8.61,2.55
2014,275,5.1,31.23,17.91,23.48,8.24,2.33
2014,276,0.01,31.17,17.33,22.92,7.75,2.02
2014,277,0.0,27.69,12.8,19.53,7.57,1.93
2014,278,0.0,27.76,13.15,19.33,8.0,1.77
2014,279,0.0,26.16,13.05,18.09,8.73,1.62
2014,280,0.0,28.84,13.63,19.73,7.45,1.59
2014,281,0.0,27.12,15.48,20.05,7.26,1.48
2014,282,0.02,27.83,12.93,19.73,7.63,1.84
2014,283,0.0,27.73,14.22,19.8,6.59,2.04
2014,284,10.55,26.48,14.67,19.41,8.48,2.88
2014,285,4.84,19.41,11.35,14.6,9.03,3.27
2014,286,0.21,21.71,10.23,14.61,7.2,1.41
2014,287,4.32,17.54,10.87,12.84,8.18,3.77
2014,288,0.0,24.8,10.09,16.05,8.0,1.58
2014,289,0.0,28.29,13.04,19.26,7.81,1.86
2014,290,0.0,29.3,14.15,20.64,8.12,1.55
2014,291,0.0,28.48,15.58,20.51,7.81,2.16
2014,292,0.0,31.12,16.01,21.65,5.19,3.28
2014,293,0.0,31.57,16.19,21.93,4.7,2.93
2014,294,0.0,31.32,15.35,21.64,5.43,1.79
2014,295,0.0,30.85,14.1,21.21,5.31,2.47
2014,296,0.0,30.22,15.61,21.85,5.19,1.89
2014,297,0.0,29.57,13.15,20.94,5.31,1.71
2014,298,0.0,27.85,13.19,19.3,5.62,1.76
2014,299,0.0,24.35,14.01,18.22,5.8,1.34
2014,300,0.0,26.4,13.61,19.08,6.1,1.4
2014,301,0.0,28.64,14.23,20.56,5.62,1.47
2014,302,0.0,23.76,14.83,18.58,6.71,1.83
2014,303,0.0,26.84,13.86,19.14,6.16,1.92
2014,304,0.0,27.05,13.05,19.01,5.74,1.91
2014,305,0.0,24.44,13.9,18.19,6.04,1.36
2014,306,0.0,24.35,12.49,16.89,6.59,1.83
2014,307,0.21,20.26,10.83,15.0,7.81,1.95
2014,308,37.34,16.44,8.69,11.85,8.12,4.99
2014,309,5.28,13.15,5.56,9.15,6.35,3.05
2014,310,0.03,15.62,4.86,9.25,6.04,1.52
2014,311,0.0,20.62,5.44,12.27,6.16,1.5
2014,312,5.52,19.59,8.33,13.49,7.57,2.41
2014,313,36.24,11.55,6.97,9.9,7.51,3.22
2014,314,3.5,12.65,5.55,8.3,6.16,1.57
2014,315,14.62,15.51,6.89,11.17,7.51,4.14
2014,316,6.09,17.55,10.23,13.48,9.28,2.68
2014,317,0.04,20.65,8.9,13.37,8.12,1.87
2014,318,3.02,18.39,9.13,13.27,8.61,3.38
2014,319,11.54,14.57,9.17,11.94,8.67,1.54
2014,320,1.08,14.15,8.08,10.42,7.45,1.3
2014,321,0.21,19.44,8.06,12.33,7.14,1.33
2014,322,0.0,19.99,7.3,12.8,7.57,1.83
2014,323,0.0,23.2,8.47,14.67,6.9,1.59
2014,324,0.0,22.25,10.58,15.29,5.98,3.95
2014,325,0.55,20.61,13.44,15.55,7.63,2.73
2014,326,2.02,19.78,10.7,15.06,7.75,3.41
2014,327,6.88,18.65,10.08,13.3,7.63,2.27
2014,328,29.58,13.32,5.82,10.29,7.32,1.99
2014,329,0.04,17.03,5.3,10.25,6.84,1.56
2014,330,0.11,16.33,7.29,10.38,6.9,2.0
2014,331,7.4,11.62,8.35,9.45,7.2,5.11
2014,332,28.69,9.15,6.06,7.88,6.59,5.35
2014,333,6.72,10.17,4.52,6.92,5.92,3.19
2014,334,11.76,9.47,6.15,7.9,6.96,4.52
2014,335,6.16,13.89,6.03,9.32,7.26,1.83
2014,336,8.67,11.36,5.89,8.73,7.45,3.09
2014,337,15.74,11.79,7.4,9.15,7.39,3.66
2014,338,9.46,9.95,4.69,7.11,6.35,3.48
2014,339,0.45,12.6,4.03,6.82,5.62,1.73
2014,340,0.01,14.22,3.8,7.54,5.13,1.13
2014,341,0.0,12.69,2.92,6.87,4.82,1.09
2014,342,0.0,15.8,3.13,7.78,4.15,1.27
2014,343,0.0,14.72,4.03,8.17,4.46,1.29
2014,344,0.0,17.05,2.77,8.11,4.46,1.77
2014,345,0.0,13.91,3.75,8.1,4.76,1.46
2014,346,0.0,17.65,4.44,9.73,5.74,2.13
2014,347,3.81,15.14,6.17,9.1,5.74,2.98
2014,348,10.41,6.73,3.14,5.0,5.49,5.12
2014,349,19.51,8.26,4.0,6.33,6.35,3.45
2014,350,11.18,9.87,5.35,7.48,6.65,2.76
2014,351,4.23,13.83,4.59,8.74,6.96,1.41
2014,352,0.0,17.88,3.77,9.02,5.49,1.45
2014,353,0.0,18.99,4.8,9.97,5.19,1.43
2014,354,0.0,21.01,5.23,10.75,5.68,1.48
2014,355,0.0,20.23,4.6,10.28,5.25,1.52
2014,356,0.0,18.55,4.37,9.64,5.19,1.8
2014,357,0.0,17.28,3.76,8.91,5.31,1.5
2014,358,0.0,15.62,4.75,8.67,5.55,1.3
2014,359,0.0,14.99,2.94,7.42,5.19,1.46
2014,360,0.0,15.97,1.82,7.18,4.7,1.46
2014,361,0.02,14.98,2.87,7.48,4.52,1.56
2014,362,0.66,11.67,4.08,6.68,5.68,1.45
2014,363,1.97,9.97,2.91,6.2,6.04,1.38
2014,364,0.0,16.75,-0.0,6.26,3.91,2.3
2014,365,0.0,15.47,1.86,7.46,4.39,1.59
2015,1,0.0,15.69,2.26,7.18,4.03,1.41
2015,2,0.0,17.02,0.96,6.83,3.36,1.81
2015,3,0.0,18.51,2.22,7.85,3.72,1.95
2015,4,0.0,16.25,1.78,7.44,3.97,1.84
2015,5,0.0,15.73,1.67,7.37,3.97,1.33
2015,6,0.01,13.44,5.65,8.23,5.31,1.05
2015,7,0.0,14.94,2.7,7.05,5.07,1.24
2015,8,0.0,16.63,0.82,7.08,3.85,1.59
2015,9,0.0,15.17,4.76,8.2,4.7,2.77
2015,10,0.0,19.34,5.93,10.81,3.97,2.5
2015,11,0.0,12.03,4.75,9.01,4.52,1.27
2015,12,0.12,20.04,6.91,12.48,6.65,1.62
2015,13,2.63,17.33,8.65,11.79,7.2,1.59
2015,14,3.58,16.02,5.35,9.69,5.92,1.23
2015,15,0.01,15.61,3.8,8.27,4.94,2.25
2015,16,10.32,7.65,1.65,5.29,5.68,2.72
2015,17,1.91,8.32,0.98,3.89,4.58,1.47
2015,18,15.67,6.55,1.53,3.59,4.88,3.71
2015,19,26.63,7.12,2.3,4.72,5.55,4.84
2015,20,12.93,7.83,0.68,3.81,4.82,3.06
2015,21,7.62,6.07,1.29,3.55,4.82,3.0
2015,22,20.89,6.55,2.69,5.15,5.92,3.77
2015,23,5.31,10.19,4.8,6.36,6.16,1.87
2015,24,0.11,11.89,0.98,5.47,4.94,1.21
2015,25,0.0,15.2,-0.51,6.03,3.72,1.56
2015,26,0.0,15.6,4.14,8.56,3.85,1.34
2015,27,0.0,14.87,3.58,7.92,4.21,1.34
2015,28,0.0,15.33,1.95,7.4,4.39,1.55
2015,29,0.03,14.21,2.51,7.6,4.82,1.47
2015,30,0.87,13.11,4.86,8.07,6.65,2.23
2015,31,7.77,10.4,6.53,8.48,7.26,3.97
2015,32,1.0,9.68,-0.17,4.67,4.58,1.88
2015,33,0.01,12.29,-0.74,4.26,3.6,1.23
2015,34,0.97,11.69,-0.12,5.51,4.94,2.23
2015,35,18.38,6.83,1.82,4.93,5.86,4.49
2015,36,0.88,6.83,-2.1,1.61,3.66,2.4
2015,37,1.25,4.54,-3.31,1.16,4.03,1.53
2015,38,1.48,7.74,-0.78,3.34,4.46,1.68
2015,39,0.0,12.37,-1.57,4.33,3.78,1.38
2015,40,0.57,16.12,2.68,8.21,4.64,1.62
2015,41,3.04,13.73,3.71,7.24,5.31,1.34
2015,42,1.18,15.2,2.66,8.45,5.74,1.64
2015,43,3.21,11.45,5.04,7.42,6.29,1.77
2015,44,1.09,12.95,3.33,6.99,5.68,1.38
2015,45,0.07,13.44,1.59,6.7,5.0,1.37
